"ID,""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID"",""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID1"",""AB_Flow"",""BA_Flow"",""Tot_Flow"",""AB_Time"",""BA_Time"",""Max_Time"",""AB_VOC"",""BA_VOC"",""Max_VOC"",""AB_VKmT"",""BA_VKmT"",""Tot_VKmT"",""AB_VHT"",""BA_VHT"",""Tot_VHT"",""AB_Speed"",""BA_Speed"",""AB_VDF"",""BA_VDF"",""Max_VDF"""
"1267,0,1.77521,110,""Carretera de Mairena"",1800.00,1800.00,0.5,0.5,70,70,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,1.52161,1.52161,1267,0,1.77521,110,""Carretera de Mairena"",1800.00,1800.00,0.5,0.5,70,70,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,1.52161,1.52161,1267,0.0000,0.0000,0.0000,1.52161,1.52161,1.52161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,70.0000,1.52161,1.52161,1.52161"
"1268,1,0.215803,0.00,""Nudo SE30/Carretera Mairena"",1600.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.258963,,1268,1,0.215803,0.00,""Nudo SE30/Carretera Mairena"",1600.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.258963,,1268,0.0000,,0.0000,0.258963,,0.258963,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.258963,,0.258963"
"1269,0,0.755401,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.566551,0.566551,1269,0,0.755401,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.566551,0.566551,1269,987.5367,889.0696,1876.6063,0.784247,0.745723,0.784247,0.365754,0.329285,0.365754,745.9867,671.6045,1417.5912,12.9079,11.0500,23.9579,57.7932,60.7787,0.784247,0.745723,0.784247"
"1270,0,1.34495,110,""Ronda Padre Pio"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,2.68989,2.68989,1270,0,1.34495,110,""Ronda Padre Pio"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,2.68989,2.68989,1270,0.0000,0.0000,0.0000,2.68989,2.68989,2.68989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,2.68989,2.68989,2.68989"
"1271,1,0.476898,110,""Calle Rafael Garcia Minguel"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.953797,,1271,1,0.476898,110,""Calle Rafael Garcia Minguel"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.953797,,1271,0.0000,,0.0000,0.953797,,0.953797,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.953797,,0.953797"
"1272,0,0.484175,110,""Calle la Puebla del Rio"",1400.00,1400.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,0.968349,0.968349,1272,0,0.484175,110,""Calle la Puebla del Rio"",1400.00,1400.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,0.968349,0.968349,1272,0.0000,0.0000,0.0000,0.968349,0.968349,0.968349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.968349,0.968349,0.968349"
"1273,1,0.382649,110,""Calle Estrecho de Magallanes"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.765298,,1273,1,0.382649,110,""Calle Estrecho de Magallanes"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.765298,,1273,0.0000,,0.0000,0.765298,,0.765298,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.765298,,0.765298"
"1274,0,0.0793254,110,""Ronda Padre Pio"",1400.00,1400.00,0.5,0.5,30,30,1,2,2.48003,2.48,1.854,1.854,700,1400.00,0.158651,0.158651,1274,0,0.0793254,110,""Ronda Padre Pio"",1400.00,1400.00,0.5,0.5,30,30,1,2,2.48003,2.48,1.854,1.854,700,1400.00,0.158651,0.158651,1274,0.0000,0.0000,0.0000,0.158651,0.158651,0.158651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.158651,0.158651,0.158651"
"1275,1,0.416127,110,""Calle Rafael de Leon"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.832253,,1275,1,0.416127,110,""Calle Rafael de Leon"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.832253,,1275,0.0000,,0.0000,0.832253,,0.832253,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.832253,,0.832253"
"1276,-1,0.209456,110,""Carretera de Mairena"",0.00,1800.00,0.5,0.5,0.00,50,0.00,1,2.48003,2.48,1.854,1.854,0.00,900,,0.251348,1276,-1,0.209456,110,""Carretera de Mairena"",0.00,1800.00,0.5,0.5,0.00,50,0.00,1,2.48003,2.48,1.854,1.854,0.00,900,,0.251348,1276,,0.0000,0.0000,,0.251348,0.251348,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,,50.0000,,0.251348,0.251348"
"1277,1,0.608827,110,""Calle Valentina Pinelo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,1.21765,,1277,1,0.608827,110,""Calle Valentina Pinelo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,1.21765,,1277,0.0000,,0.0000,1.21765,,1.21765,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,1.21765,,1.21765"
"1278,0,0.112414,110,""Calle la Puebla del Rio"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.224828,0.224828,1278,0,0.112414,110,""Calle la Puebla del Rio"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.224828,0.224828,1278,0.0000,0.0000,0.0000,0.224828,0.224828,0.224828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.224828,0.224828,0.224828"
"1279,0,1.34257,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,1.00693,1.00693,1279,0,1.34257,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,1.00693,1.00693,1279,987.5367,889.0696,1876.6063,1.39383,1.32537,1.39383,0.365754,0.329285,0.365754,1325.8345,1193.6358,2519.4703,22.9410,19.6390,42.5801,57.7932,60.7787,1.39383,1.32537,1.39383"
"1280,1,0.216713,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.260056,,1280,1,0.216713,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.260056,,1280,183.3128,,183.3128,0.271672,,0.271672,0.114571,,0.114571,39.7264,,39.7264,0.830016,,0.830016,47.8622,,0.271672,,0.271672"
"1281,0,0.0711122,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.0533342,0.0533342,1281,0,0.0711122,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.0533342,0.0533342,1281,987.5367,1072.3825,2059.9192,0.0738276,0.077211,0.077211,0.365754,0.397179,0.397179,70.2259,76.2595,146.4854,1.21513,1.38,2.59512,57.7932,55.2607,0.0738276,0.077211,0.077211"
"1282,1,0.350101,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.420121,,1282,1,0.350101,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.420121,,1282,94.7572,,94.7572,0.44008,,0.44008,0.118447,,0.118447,33.1746,,33.1746,0.695012,,0.695012,47.7323,,0.44008,,0.44008"
"1283,1,0.0214851,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0429703,,1283,1,0.0214851,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0429703,,1283,183.3128,,183.3128,0.0499086,,0.0499086,0.229141,,0.229141,3.9385,,3.9385,0.152481,,0.152481,25.8294,,0.0499086,,0.0499086"
"1284,1,0.0300834,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0601667,,1284,1,0.0300834,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0601667,,1284,183.3128,,183.3128,0.0698818,,0.0698818,0.229141,,0.229141,5.51467,,5.51467,0.213504,,0.213504,25.8294,,0.0698818,,0.0698818"
"1285,1,0.0252428,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0504856,,1285,1,0.0252428,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0504856,,1285,0.0000,,0.0000,0.0504856,,0.0504856,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0504856,,0.0504856"
"1286,1,0.0262561,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0525122,,1286,1,0.0262561,0.00,""Nudo SE30/Amate"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0525122,,1286,94.7572,,94.7572,0.055007,,0.055007,0.118447,,0.118447,2.48796,,2.48796,0.0868718,,0.0868718,28.6394,,0.055007,,0.055007"
"1287,0,1.33406,100,""Avenida Biologia"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.667031,0.667031,1287,0,1.33406,100,""Avenida Biologia"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.667031,0.667031,1287,965.2103,1209.1580,2174.3683,1.09556,1.31778,1.31778,0.482605,0.604579,0.604579,1287.6502,1613.0916,2900.7418,17.6241,26.5567,44.1808,73.0618,60.7415,1.09556,1.31778,1.31778"
"1288,1,0.376157,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.752313,,1288,1,0.376157,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.752313,,1288,547.4276,,547.4276,1.49456,,1.49456,0.608253,,0.608253,205.9185,,205.9185,13.6360,,13.6360,15.1010,,1.49456,,1.49456"
"1289,1,0.386817,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.773633,,1289,1,0.386817,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.773633,,1289,268.8983,,268.8983,0.97794,,0.97794,0.298776,,0.298776,104.0143,,104.0143,4.38277,,4.38277,23.7325,,0.97794,,0.97794"
"1290,0,0.713195,100,""Avenida Biologia"",2000.00,2000.00,0.5,0.5,90,90,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.475463,0.475463,1290,0,0.713195,100,""Avenida Biologia"",2000.00,2000.00,0.5,0.5,90,90,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.475463,0.475463,1290,696.3120,661.7304,1358.0424,0.642197,0.627169,0.642197,0.348156,0.330865,0.348156,496.6062,471.9427,968.5489,7.45282,6.91694,14.3698,66.6333,68.2299,0.642197,0.627169,0.642197"
"1291,1,0.201081,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.402161,,1291,1,0.201081,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.402161,,1291,544.8796,,544.8796,0.795524,,0.795524,0.605422,,0.605422,109.5648,,109.5648,7.22441,,7.22441,15.1659,,0.795524,,0.795524"
"1292,1,0.237341,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.474682,,1292,1,0.237341,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.474682,,1292,416.2766,,416.2766,0.552651,,0.552651,0.231265,,0.231265,98.7996,,98.7996,3.83426,,3.83426,25.7676,,0.552651,,0.552651"
"1293,1,0.0641444,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.128289,,1293,1,0.0641444,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.128289,,1293,490.9456,,490.9456,0.156901,,0.156901,0.272748,,0.272748,31.4914,,31.4914,1.28383,,1.28383,24.5293,,0.156901,,0.156901"
"1294,1,0.054683,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.109366,,1294,1,0.054683,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.109366,,1294,710.0794,,710.0794,0.157715,,0.157715,0.394489,,0.394489,38.8293,,38.8293,1.8665,,1.8665,20.8032,,0.157715,,0.157715"
"1295,1,0.0794968,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.158994,,1295,1,0.0794968,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.158994,,1295,441.1811,,441.1811,0.188079,,0.188079,0.245101,,0.245101,35.0725,,35.0725,1.38295,,1.38295,25.3606,,0.188079,,0.188079"
"1296,1,0.116434,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.232868,,1296,1,0.116434,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.232868,,1296,988.6088,,988.6088,0.423005,,0.423005,0.549227,,0.549227,115.1076,,115.1076,6.96977,,6.96977,16.5153,,0.423005,,0.423005"
"1297,1,0.0355852,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.0711704,,1297,1,0.0355852,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.0711704,,1297,619.5485,,619.5485,0.095604,,0.095604,0.344194,,0.344194,22.0468,,22.0468,0.987189,,0.987189,22.3329,,0.095604,,0.095604"
"1298,1,0.0760226,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.152045,,1298,1,0.0760226,0.00,""Nudo SE-20/Norte"",1800.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.152045,,1298,74.6689,,74.6689,0.153078,,0.153078,0.0414827,,0.0414827,5.67653,,5.67653,0.190503,,0.190503,29.7976,,0.153078,,0.153078"
"1299,1,0.0723722,0.00,""Rotonda SE20 McDonalds"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.144744,,1299,1,0.0723722,0.00,""Rotonda SE20 McDonalds"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.144744,,1299,862.7624,,862.7624,0.25897,,0.25897,0.539227,,0.539227,62.4400,,62.4400,3.72383,,3.72383,16.7677,,0.25897,,0.25897"
"1300,1,0.032522,0.00,""Rotonda SE20 McDonalds"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0650441,,1300,1,0.032522,0.00,""Rotonda SE20 McDonalds"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0650441,,1300,643.6286,,643.6286,0.0948591,,0.0948591,0.402268,,0.402268,20.9321,,20.9321,1.01757,,1.01757,20.5707,,0.0948591,,0.0948591"
"1301,1,0.0324867,0.00,""Rotonda SE20 McDonalds"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0649735,,1301,1,0.0324867,0.00,""Rotonda SE20 McDonalds"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0649735,,1301,832.4646,,832.4646,0.112959,,0.112959,0.52029,,0.52029,27.0441,,27.0441,1.56724,,1.56724,17.2558,,0.112959,,0.112959"
"1302,0,1.03192,0.00,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.773937,0.773937,1302,0,1.03192,0.00,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.773937,0.773937,1302,814.0244,957.7090,1771.7334,1.13649,1.264,1.264,0.407012,0.478854,0.478854,840.0047,988.2750,1828.2797,15.4189,20.1758,35.5947,54.4790,48.9832,1.13649,1.264,1.264"
"1303,0,1.96541,0.00,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,1.47406,1.47406,1303,0,1.96541,0.00,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,1.47406,1.47406,1303,557.7224,817.7126,1375.4351,1.81661,2.17039,2.17039,0.278861,0.408856,0.408856,1096.1541,1607.1419,2703.2960,16.8860,29.5793,46.4653,64.9148,54.3333,1.81661,2.17039,2.17039"
"1304,1,0.0454221,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0908441,,1304,1,0.0454221,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0908441,,1304,0.0000,,0.0000,0.0908441,,0.0908441,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0908441,,0.0908441"
"1305,0,0.247641,0.00,""Carretera de Carmona"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.297169,0.297169,1305,0,0.247641,0.00,""Carretera de Carmona"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.297169,0.297169,1305,470.4139,168.4794,638.8933,0.373342,0.30852,0.373342,0.294009,0.1053,0.294009,116.4938,41.7224,158.2162,2.92709,0.866322,3.79341,39.7985,48.1604,0.373342,0.30852,0.373342"
"1306,1,0.0466928,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0933857,,1306,1,0.0466928,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0933857,,1306,0.124536,,0.124536,0.0933857,,0.0933857,7.78352e-05,,7.78352e-05,0.00581496,,0.00581496,0.000193832,,0.000193832,30.0000,,0.0933857,,0.0933857"
"1307,1,0.0359707,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0719414,,1307,1,0.0359707,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.0719414,,1307,154.1800,,154.1800,0.0803692,,0.0803692,0.192725,,0.192725,5.54596,,5.54596,0.206522,,0.206522,26.8541,,0.0803692,,0.0803692"
"1309,1,0.0295876,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0591751,,1309,1,0.0295876,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0591751,,1309,167.9923,,167.9923,0.0614234,,0.0614234,0.104995,,0.104995,4.97048,,4.97048,0.171978,,0.171978,28.9019,,0.0614234,,0.0614234"
"1310,1,0.0165895,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.033179,,1310,1,0.0165895,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.033179,,1310,167.9923,,167.9923,0.0344395,,0.0344395,0.104995,,0.104995,2.78691,,2.78691,0.0964263,,0.0964263,28.9019,,0.0344395,,0.0344395"
"1311,1,0.0837829,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.167566,,1311,1,0.0837829,0.00,""Nudo Carretera Carmona/Taco Be"",1600.00,0.00,0.5,0.5,30,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.167566,,1311,0.0000,,0.0000,0.167566,,0.167566,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.167566,,0.167566"
"1312,0,0.0503383,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0251691,0.0251691,1312,0,0.0503383,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0251691,0.0251691,1312,921.2890,1378.5290,2299.8179,0.0400013,0.0564795,0.0564795,0.460644,0.689264,0.689264,46.3761,69.3928,115.7689,0.614213,1.29764,1.91186,75.5049,53.4760,0.0400013,0.0564795,0.0564795"
"1313,0,0.0764954,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0573716,0.0573716,1313,0,0.0764954,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0573716,0.0573716,1313,1515.6714,1558.4500,3074.1214,0.160819,0.166296,0.166296,0.84204,0.865806,0.865806,115.9419,119.2143,235.1562,4.06248,4.3194,8.38188,28.5397,27.5997,0.160819,0.166296,0.166296"
"1314,1,0.0748077,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0897692,,1314,1,0.0748077,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0897692,,1314,334.1279,,334.1279,0.12523,,0.12523,0.371253,,0.371253,24.9953,,24.9953,0.697383,,0.697383,35.8416,,0.12523,,0.12523"
"1315,1,0.0610654,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0732784,,1315,1,0.0610654,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0732784,,1315,334.1279,,334.1279,0.102225,,0.102225,0.371253,,0.371253,20.4036,,20.4036,0.569272,,0.569272,35.8416,,0.102225,,0.102225"
"1316,0,0.0643374,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0482531,0.0482531,1316,0,0.0643374,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0482531,0.0482531,1316,1515.6714,1558.4500,3074.1214,0.135259,0.139865,0.139865,0.84204,0.865806,0.865806,97.5144,100.2667,197.7811,3.4168,3.63289,7.04969,28.5397,27.5997,0.135259,0.139865,0.139865"
